ID,PubchemFP697,PubchemFP362,maxssssC,PubchemFP314,C1SP3,ASP-6,PubchemFP443,nN,piPC8,PubchemFP380,SpMin4_Bhe,GATS7v,PubchemFP824,PubchemFP549,AATS0v,PubchemFP680,SdsCH,AATSC4m,BCUTw-1l,VC-3,Class
1352,0,0,0,0,1,0.0788,1,1,0,0,0.5507,0,0,0,175.933,0,0,-8.7289,11.9,0.0722,Positive
1358,0,0,0,0,0,0.0543,1,1,3.8286,0,0.8006,0,0,0,217.1992,0,3.9431,-2.8474,11.9,0.3536,Negative
1365,0,0,0,0,0,0.0543,1,0,3.1781,1,0.8302,0,0,0,207.0545,1,0,-1.4672,11.9,0.3319,Negative
1366,0,0,0,0,0,0.0543,1,0,4.9611,1,0.6318,0,0,0,277.4428,1,0,-3.7557,11.85,0.2277,Positive
1368,0,0,0,0,1,0.0586,1,0,4.6757,1,0.6363,0,0,0,250.4637,1,0,-9.1663,11.85,0.2159,Positive
1372,0,0,0,0,0,0.0752,1,0,0,0,0.734,0.4051,0,0,250.4637,0,1.4893,-2.9475,11.85,0.1925,Positive
1373,0,0,0,0,0,0.0569,1,0,4.7168,1,0.7131,0.432,1,0,248.4594,1,0.7797,-8.9637,11.85,0.2141,Positive
1374,0,0,0,0,0,0.0589,1,0,5.6684,0,0.873,1.2138,0,0,249.9735,1,0.8034,0.3292,11.85,0.2323,Negative
1378,0,0,0,0,0,0.0497,0,3,6.6687,0,1.4203,1.0294,0,1,250.7767,0,0,-1.1845,11.85,0.6698,Negative
1379,0,0,0,0,0,0.0603,0,2,5.7027,0,0.7986,1.0753,0,1,243.8424,0,0,-1.9116,11.85,0.2412,Negative
1383,1,0,0,1,0,0.0488,0,0,6.9853,0,1.6786,0.9563,0,0,254.5279,1,0,2.0187,11.85,0.5332,Negative
1386,1,0,0,0,0,0.0483,1,0,7.2698,0,0.971,0.9615,0,0,264.1554,1,0,-7.4845,11.85,0.2622,Negative
1388,0,0,0,0,0,0.0665,1,0,2.5649,1,0.7057,0,0,0,207.4789,1,3.4409,-3.2363,11.9963,0.3411,Negative
1390,0,0,0,0,0,0.0713,1,0,4.8875,1,0.7986,0.8479,0,0,235.4747,1,2.5081,-3.2654,11.85,0.2235,Positive
1391,0,0,0,0,0,0.074,1,0,4.5231,1,0.7986,0.8457,0,0,236.4791,0,2.6782,-1.0428,11.85,0.1489,Positive
1395,0,0,0,0,1,0.0228,1,0,4.2905,1,1.2993,0.926,0,0,253.9384,1,0,0.0708,11.9974,2.1708,Negative
1396,0,0,0,0,1,0.0231,1,0,4.0073,1,1.1748,0.925,0,0,253.1074,1,0,0.089,11.9974,1.839,Negative
1397,0,0,0,0,1,0.0246,1,0,2.9444,1,0.7274,0.9702,0,0,250.2946,1,0,0.1391,11.9975,1.1753,Negative
1405,0,0,0,0,0,0.0498,1,0,3.3322,1,0.9478,0.7965,0,0,216.8006,1,0,-2.9054,11.9963,0.639,Negative
1407,0,1,0,0,0,0.0594,1,0,3.1689,1,0.4329,0,0,0,301.9785,1,0,-27.1434,11.9986,0.4705,Negative
1408,0,0,0,0,0,0.0568,1,0,0,1,0.4656,0.5819,1,0,235.1708,1,0,-10.4364,11.85,0.314,Positive
1409,0,0,0,0,0,0.0665,1,0,2.5649,1,0.7057,0,0,0,207.4789,1,3.4409,-3.2363,11.9963,0.3411,Negative
1410,1,0,0,0,0,0.0512,1,0,6.4861,1,0.8705,0.9969,0,0,252.5695,1,0,-2.1054,11.9962,0.349,Negative
1411,0,0,0,0,0,0.0591,1,1,0,1,0.7126,0.2442,0,1,248.7597,1,0,-12.8608,11.999,0.2468,Positive
1413,0,1,0,0,0,0.0696,1,0,3.1689,1,0.4311,2.9838,0,0,301.9785,1,0,9.5515,11.9986,0.4705,Negative
1414,0,0,0,0,0,0.0591,1,1,0,1,0.6443,0.9119,0,1,248.7597,1,0,-12.3907,11.9963,0.2392,Negative
1415,0,0,0,0,0,0.0652,1,0,0,1,0.4643,0.6852,1,0,236.2755,1,0,-13.1238,11.85,0.2581,Positive
1416,0,0,0,0,0,0.0767,1,0,0,1,0.4632,0.8573,0,0,237.5183,1,0,-8.6999,11.85,0.2035,Positive
1417,1,0,0,0,0,0.0484,1,0,5.5378,1,0.7411,1.0594,0,0,278.7745,1,0,-9.9383,11.85,0.3566,Positive
1418,1,0,0,0,0,0.0508,1,0,6.8097,1,1.0407,0.9077,0,0,258.1848,1,0,-8.8812,11.9962,0.4246,Negative
1420,0,0,0,0,0,0.0546,1,1,6.3365,1,0.8226,1.0028,0,1,256.4425,1,0,-7.5553,11.85,0.2581,Positive
1422,1,0,0,0,0,0.0641,1,0,3.8408,1,0.507,0.6119,0,0,246.6778,1,0,-9.2906,11.9963,0.258,Positive
1424,0,0,0,0,0,0.0564,1,1,4.925,1,0.8293,0.4573,0,1,254.2606,1,0,-2.3552,11.999,0.328,Negative
1425,0,1,0,0,0,0.067,1,0,0,1,0.4342,0,0,0,270.4526,1,0,-7.57,11.9986,0.318,Positive
1426,0,1,0,0,0,0.067,1,1,0,1,0.3169,0,0,1,274.6788,1,0,-16.2371,11.9986,0.2566,Negative
1427,0,0,0,0,0,0.0641,1,1,3.8408,1,0.3827,0.676,0,1,248.7597,1,0,-9.758,11.9963,0.2204,Positive
1429,1,0,0,0,0,0.0551,1,0,6.3058,1,0.7492,0.4698,0,0,254.2923,1,0,-4.0907,11.85,0.2733,Negative
1433,1,0,0,0,0,0.0513,1,0,3.7612,1,1.1885,0.8168,0,0,186.9661,1,0,-0.4556,11.9962,0.6133,Positive
1437,0,0,0,0,0,0.0752,1,1,0,1,0.3173,0,0,1,240.9011,1,0,-7.021,11.85,0.1102,Positive
1447,1,0,0,0,0,0.0561,1,0,6.3466,1,0.9011,0.7638,0,0,242.7426,1,0,-1.0459,11.85,0.3221,Negative
1448,0,0,0,0,0,0.0744,1,0,3.8408,1,0.6878,0.7362,0,0,226.0882,1,0,7.4519,11.85,0.1824,Positive
1456,0,0,0,0,2,0.0934,1,0,2.3026,1,0.6063,0.6753,0,0,205.4419,0,0,14.5463,11.9964,0.1291,Positive
1462,1,0,0,0,0,0.0538,1,0,5.2905,0,0.8058,1.1132,0,0,240.5365,1,0,-1.3445,11.85,0.303,Positive
1466,1,0,0,0,0,0.0558,0,0,5.4329,0,0.7986,1.0671,0,0,234.4275,1,0,-2.3845,11.85,0.257,Positive
1471,0,0,0,0,0,0.0461,0,0,0,0,0.082,0,0,0,485.0476,1,0,-46.7111,11.9989,1.2834,Negative
1472,1,0,0,0,0,0.0403,1,1,7.3828,0,1.232,0.9609,0,1,288.789,1,0,-12.5339,11.9988,0.837,Negative
1473,0,0,0,0,0,0.0634,0,0,0,0,0.082,0,0,0,381.613,1,0,408.7199,11.9989,0.9502,Positive
1474,0,0,0,0,0,0.0615,0,1,0,0,0.4436,0.9789,0,0,351.7422,1,0,48.1552,11.9988,0.7062,Positive
1475,0,0,0,0,0,0.0557,0,3,5.2109,0,0.5404,1.6556,0,1,256.7911,1,0,-7.0882,11.999,0.3779,Negative
1476,1,0,0,0,0,0.0484,0,0,5.5612,0,1.1009,1.0598,0,0,192.1749,1,0,0.3423,11.9,0.5112,Negative
1477,0,1,0,0,0,0.0461,0,0,0,0,0.094,0,0,0,408.3408,1,0,-5.4685,11.9986,0.7646,Negative
1478,1,1,0,0,0,0.0452,0,0,6.1349,0,0.8187,0.915,0,0,338.8455,1,0,-24.6691,11.9985,1.2267,Negative
1479,0,1,0,0,0,0.0538,0,0,0,0,0.094,0,0,0,371.9649,1,0,-4.1014,11.9986,0.6667,Negative
1480,0,1,0,0,0,0.0505,0,0,6.2741,0,0.629,0.9037,0,0,297.1581,1,0,5.3658,11.9985,0.5276,Negative
1482,0,1,0,0,0,0.0519,0,1,3.1689,0,0.387,0,0,1,302.3187,1,0,10.5259,11.9986,0.5106,Negative
1483,0,1,0,0,0,0.0752,0,0,0,0,0.0873,0,0,0,299.213,1,0,-29.6383,11.9986,0.3832,Negative
1486,0,1,0,0,0,0.0602,0,0,0,0,0.0875,0,0,0,335.5889,1,0,-34.262,11.9986,0.5555,Negative
1489,0,1,0,0,0,0.0561,0,0,5.8732,0,0.8112,1.1894,1,0,301.8535,1,0,-0.7744,11.9985,0.724,Negative
1491,0,0,0,0,0,0.0441,0,0,7.1952,0,1.0009,1.0645,0,0,266.3751,1,0,-10.5488,11.999,0.8382,Negative
1492,1,0,0,0,0,0.0498,1,1,6.8453,0,1.0873,1.0481,0,1,250.9082,1,0,0.452,11.9962,0.4377,Negative
1495,1,0,0,0,0,0.0543,1,0,5.6943,0,0.8115,1.1419,0,0,248.6819,1,0,1.1507,11.9962,0.3456,Negative
1497,0,0,0,0,0,0.0515,0,0,6.5369,0,0.8507,0.6194,0,0,258.5295,1,0,-9.1581,11.85,0.5056,Negative
1507,1,0,0,0,0,0.0591,0,0,5.6684,0,0.7986,0.8933,0,0,233.7595,1,0,-1.6235,11.85,0.3848,Negative
1511,0,1,0,0,0,0.0594,0,1,3.1689,0,0.3874,0,0,1,270.7929,1,0,-7.1746,11.9986,0.3556,Negative
1512,1,1,0,0,0,0.0539,0,0,5.8295,0,0.8142,1.0966,0,0,268.7882,1,0,-6.4469,11.9985,0.7112,Negative
1513,1,1,0,0,0,0.0571,0,0,5.6418,0,0.8139,1.1468,0,0,252.6155,1,0,-0.9748,11.9985,0.4734,Positive
1517,1,0,0,0,0,0.0388,1,2,7.4611,0,1.1648,1.1904,0,1,265.7079,1,0,4.3327,11.999,0.7387,Negative
1524,1,0,0,0,0,0.0588,0,0,5.6418,0,0.8116,1.1126,0,0,233.7595,1,0,-2.1037,11.9962,0.359,Negative
1528,0,0,0,0,0,0.0593,1,0,5.3402,1,0.8117,1.2084,0,0,248.6819,1,0,2.5818,11.85,0.2676,Positive
1529,1,0,0,0,0,0.0419,1,0,6.6951,0,1.0618,1.4234,0,0,273.0832,1,0,0.0412,11.85,0.4456,Negative
1532,0,0,0,0,0,0.0596,0,1,6.0187,0,0.6271,0,0,1,249.3857,1,0,-6.1713,11.85,0.2038,Negative
1536,0,0,0,0,0,0.0833,0,0,0,0,0.0776,0,0,0,278.1784,1,0,-128.993,11.9989,0.348,Negative
1537,0,0,0,0,0,0.0783,1,0,2.7842,0,0.4223,0,0,0,238.9268,1,0.6204,-6.5152,11.9963,0.1479,Negative
1538,1,0,0,0,0,0.0572,0,0,6.1725,0,0.8113,0.9442,0,0,243.8883,1,0,-3.1996,11.85,0.2201,Positive
1540,0,1,0,0,0,0.0833,0,0,0,0,0.0813,0,0,0,262.8371,1,0,-37.425,11.9986,0.2282,Negative
1541,0,0,0,0,0,0.0833,0,0,0,0,0.0872,0,0,0,237.6888,1,0,-16.8775,11.9964,0.1191,Negative
1552,0,0,0,0,8,0.0515,0,0,2.3026,0,0.795,1.6004,0,0,164.9679,0,0,-2.1605,11.9962,1.4142,Negative
1555,0,0,0,0,2,0.0283,0,0,1.0986,0,0.5648,1.408,0,0,226.2447,1,0,-2.3616,11.9963,0.9449,Negative
1558,0,0,0,0,2,0.0671,0,0,0,0,0.4852,0.5573,0,0,164.4084,1,0,-4.0591,11.9964,0.383,Positive
1568,1,0,0,0,2,0.0412,0,0,4.2627,0,1.242,0.6658,0,0,180.49,1,0,-0.3795,11.9,0.9457,Negative
1569,0,1,0,0,1,0.0755,0,0,2.151,0,0.4484,2.479,0,0,273.4658,1,0,-2.3254,11.9986,0.4547,Positive
1575,0,0,0,0,1,0.0821,0,0,2.7842,0,0.7001,0.46,0,0,206.0718,1,0,-1.529,11.85,0.1179,Positive
1590,0,0,0,0,4,0.0562,1,0,4.7802,1,1.1085,1.0028,0,0,212.9912,1,0,-7.4913,11.9962,0.25,Positive
1597,0,1,0,1,0,0.0567,0,0,5.1142,0,0.8097,0.8357,0,0,262.9623,0,0,-30.8698,11.999,1.2592,Negative
1598,0,0,0,0,2,0.0234,0,0,3.5264,0,0.9628,0.9512,0,0,255.8306,0,0,-0.0007,11.9975,1.5331,Negative
1601,0,0,0,0,0,0.0596,0,0,0,0,0.7986,1.3293,0,0,244.1377,0,1.6075,-15.9414,11.85,0.4066,Negative
1604,0,1,0,0,0,0.069,0,0,0,0,0.53,2.7547,0,0,277.9025,0,0,-37.5764,11.9986,0.4993,Positive
1605,1,0,0,0,0,0.0468,0,0,7.7898,0,1.5724,0.9003,0,0,264.0688,0,0,-3.157,11.999,1.1897,Negative
1606,0,0,0,0,0,0.0594,0,1,4.343,0,0.5681,0.6575,0,1,256.587,0,0,-10.1728,11.999,0.4282,Negative
1607,0,0,0,0,0,0.0594,0,1,4.343,0,0.5681,0.6575,0,1,256.587,0,0,-10.1728,11.999,0.4282,Negative
1610,0,0,0,0,0,0.0449,0,0,6.9752,0,1.2885,0.6924,0,0,268.2976,0,0,-15.067,11.999,0.7377,Negative
1611,0,0,0,0,0,0.0669,0,0,0,0,0.5309,0,0,0,248.3471,0,0,-15.8109,11.85,0.3103,Positive
1613,0,0,0,0,0,0.0752,0,0,0,0,0.4249,0,0,0,250.4775,0,0,-15.6097,11.85,0.2237,Negative
1616,0,0,0,0,0,0.0515,0,2,7.0537,0,1.1799,0.9685,0,1,323.273,0,0,-10.937,11.998,1.0632,Negative
1617,0,0,0,0,0,0.0616,0,2,3.3673,0,1.0377,1.2359,0,0,183.3784,0,0,5.1615,11.9,0.4418,Negative
1621,0,0,0,0,0,0.0596,0,0,6.0187,0,0.6296,0,0,0,267.4009,0,0,-7.67,11.9985,0.3492,Negative
1623,0,0,0,0,0,0.0585,0,2,5.8615,0,0.6836,0,0,1,264.6579,0,0,2.6314,11.9985,0.2867,Negative
11,0,1,0,0,0,0.0696,0,1,3.1689,0,0.3576,0,0,1,308.4564,0,0,4.5091,11.9986,0.4547,Negative
15,0,0,0,0,0,0.0641,0,2,3.8408,0,0.426,0,0,1,251.1017,0,0,-6.4804,11.999,0.2357,Negative
32,1,0,0,0,0,0.047,0,0,6.7906,0,0.8137,1.3755,0,0,428.4995,0,0,-152.839,11.9988,1.6933,Negative
35,0,0,0,0,0,0.0497,0,0,6.0491,0,0.8216,1.4715,0,0,419.2774,1,0,-77.5672,11.9988,1.7139,Negative
72,0,0,0,0,2,0.0569,1,0,4.978,1,1.084,1.1422,0,0,225.9366,1,2.9098,1.0786,11.79,0.2277,Positive
74,0,0,0,0,1,0.0501,0,1,5.8935,0,0.9897,1.3631,0,0,250.1744,1,1.5542,-4.6366,11.9986,0.4145,Negative
84,1,0,0,0,0,0.049,0,0,6.9391,0,0.9507,0,0,0,266.5436,0,4.3565,-6.0238,11.85,0.3125,Negative
85,0,1,0,0,2,0.057,1,0,4.5766,1,0.7743,0.6718,0,0,229.2093,1,0,-13.3233,11.89,0.9609,Negative
91,1,0,0,0,0,0.0483,0,0,6.8159,0,0.971,0.8982,0,0,252.8938,0,0,-5.6003,11.9,0.3485,Negative
95,0,0,0,0,0,0.0884,0,0,0,0,0.3502,0,0,0,188.057,0,9.0694,-4.8426,11.9,0,Negative
104,0,0,0,0,0,0.0545,0,2,6.2765,0,1.0494,1.1918,0,1,232.8255,0,0,0.0425,11.9,0.7211,Negative
106,0,0,0,0,0,0.0625,0,1,5.6452,0,0.6734,0,0,1,240.5647,0,0,-8.0908,11.85,0.1555,Positive
113,1,0,0,0,0,0.0495,0,0,7.3387,0,1.0828,1.1829,0,0,260.0031,0,0,-4.9797,11.85,0.3333,Negative
114,0,0,0,0,0,0.0633,0,0,4.3859,0,0.7167,0,0,0,209.4625,0,0,-6.6836,11.9,0.2041,Negative
115,0,0,0,0,0,0.0633,0,0,2.7081,0,0.8903,0,0,0,171.2384,0,0,-3.3904,11.9,0.3333,Negative
122,0,0,0,0,3,0.0397,1,2,5.2816,1,1.291,0.9378,0,0,226.4572,0,0,9.4312,11.89,2.3086,Negative
137,0,0,0,0,0,0.0459,0,4,3.6109,0,0.9763,0,0,0,176.6983,0,0,6.5826,11.9945,0.6325,Negative
151,0,0,0,0,6,0.0807,1,0,2.6391,1,1.1931,0.6108,0,0,192.1047,0,0,-10.8963,11.89,0.4369,Positive
156,0,0,0,0,1,0.0767,0,0,0,0,0.7092,1.1,0,0,216.944,1,0,-6.4023,11.89,0.3346,Negative
159,0,0,0,0,5,0.0454,1,0,4.8442,1,1.4163,0.6602,0,0,198.0036,1,3.8684,3.8366,11.89,1.8153,Negative
162,0,0,0,0,4,0.0939,0,0,2.1972,0,0.9219,1.637,0,0,172.7954,0,4.0769,0.8276,11.89,0.4928,Positive
166,1,1,0,0,4,0.0504,1,6,7.4658,0,1.7196,1.0044,0,1,245.5984,0,0,0.9215,11.89,1.5388,Negative
168,0,0,0,0,2,0.0625,1,0,3.2189,1,0.7525,1.8592,0,0,225.1184,0,1.1602,13.5651,11.89,0.424,Positive
171,0,0,0,0,1,0.0752,1,0,0,0,0.6862,0,0,0,226.6586,0,0,-9.5799,11.89,0.1854,Positive
178,1,0,0,0,4,0.0484,1,2,7.0823,0,1.5346,0.9804,0,1,219.5303,0,0,2.7146,11.89,1.0327,Negative
179,0,0,0,0,1,0.0654,1,1,4.343,0,0.7986,1.2511,0,1,218.8827,0,0,10.7285,11.89,0.2998,Positive
180,0,0,0,0,2,0.0612,1,1,4.4371,0,1.0734,1.0259,0,1,212.5508,0,0,2.8911,11.89,0.433,Positive
185,0,0,0,0,3,0.0484,1,1,2.9444,1,0.9008,0.8058,0,0,179.8683,1,0,-2.994,11.89,0.5275,Positive
189,0,0,0,0,1,0.0744,1,1,3.8408,0,0.7986,0.8341,0,1,217.2418,0,0,3.6419,11.89,0.1854,Positive
198,0,0,0,0,2,0.074,1,0,3.8408,1,0.7986,1.0918,0,0,216.9177,1,0,-4.8489,11.89,0.2012,Positive
206,1,0,0.091,0,9,0.0484,0,0,5.2109,0,1.2747,1.8615,0,0,179.0246,1,0,4.9893,11.89,4.0336,Negative
207,1,1,0,0,6,0.0437,0,3,7.8027,0,1.4972,1.2232,0,1,217.6868,1,0,8.9907,11.9985,3.1388,Negative
210,1,0,0,0,6,0.044,0,0,6.8882,0,1.3755,1.5192,0,0,202.0193,1,0,5.5509,11.89,2.8669,Negative
211,1,0,0,0,12,0.0418,0,0,6.6794,0,1.6092,1.0777,0,0,187.7661,1,0,6.4746,11.89,5.6362,Negative
218,1,0,0.1743,0,3,0.069,0,0,0,0,0.7603,1.0796,0,0,195.4693,1,0,0.3696,11.89,1.4079,Negative
223,0,0,0,0,5,0.0477,1,6,6.8919,0,1.6599,1.0088,0,1,203.936,1,0,3.9951,11.89,2.7115,Negative
234,1,0,0,0,6,0.0466,0,0,6.4082,0,1.3144,1.0987,0,0,262.7169,1,0,92.1884,11.9988,2.1526,Negative
248,1,0,0,0,2,0.0663,1,0,3.2189,0,1.0342,1.2547,0,0,178.9823,1,3.2887,1.1641,11.9,1.2044,Positive
251,1,0,0,0,3,0.0696,0,0,1.0986,0,1.0241,1.2717,0,0,163.6527,1,0,-0.9194,11.89,0.8635,Negative
254,0,0,0,0,2,0.0971,0,0,0,0,0.8566,1.6927,0,0,182.0196,0,4.0352,-1.3477,11.89,0.433,Positive
262,0,0,0,0,7,0.0611,1,0,1.6094,1,0.8672,1.6758,0,0,166.0868,1,0,-4.1524,11.89,1.7951,Positive
266,0,0,0,0,3,0.0767,0,0,0,0,0.8649,1.625,0,0,182.0196,0,4.7176,-5.3053,11.89,0.6107,Positive
272,1,0,0,0,2,0.0663,1,0,0,0,0.7986,1.4521,0,0,209.7637,0,0.8652,-4.069,11.89,0.4811,Positive
274,1,0,0,0,4,0.0591,0,0,0,0,0.7986,1.5344,0,0,188.057,0,0,-4.8426,11.89,0.7698,Negative
277,1,0,0,1,6,0.0509,0,0,6.4437,0,1.4758,0.991,0,0,214.2009,1,0,1.0829,11.89,1.5415,Negative
278,1,0,0,0,4,0.0426,0,0,6.9525,0,1.3324,1.2837,0,0,216.0974,0,0,0.3371,11.89,1.1979,Negative
280,1,0,0,0,2,0.0546,0,0,6.2524,0,0.9792,1.197,0,0,220.033,0,0,-4.2872,11.89,0.5516,Negative
283,1,0,0,0,3,0.067,0,0,0,0,0.7603,0,0,0,194.5976,0,0,-3.0532,11.89,0.5516,Negative
284,1,0,0,0,2,0.0752,0,0,0,0,0.7603,0,0,0,199.2694,0,0,-4.6669,11.89,0.3849,Negative
287,0,0,0,0,2,0.0621,1,2,0,0,0.7603,0,0,0,188.5674,0,0,5.1946,11.89,0.5266,Negative
297,1,0,0,0,2,0.09,1,0,2.6391,1,1.4549,0.9635,0,0,163.8411,1,0,1.0661,11.89,0.4728,Positive
299,1,0,0,0,6,0.065,1,0,5.0414,1,1.5575,1.0026,0,0,181.4601,1,0,5.1182,11.89,1.0442,Negative
302,0,0,0,0,3,0.0665,1,0,4.2172,1,0.9426,1.1109,0,0,200.9263,1,0,6.8586,11.9962,0.5866,Positive
309,0,0,0,0,6,0.0543,1,0,4.978,1,1.1073,1.2822,0,0,198.2304,1,0,9.2958,11.89,1.0442,Positive
310,0,0,0,0,3,0.0558,0,0,6.3455,0,1.0024,0.9963,0,0,214.2893,1,0,1.7765,11.89,0.643,Negative
363,1,0,0.3814,0,3,0.0466,0,0,1.0986,0,0.9658,0,0,0,172.7954,1,0,-13.2358,11.89,1.6903,Positive
366,1,0,0.2818,0,3,0.0466,1,0,1.6094,0,0.9658,0,0,0,183.2926,0,0,-14.5904,11.89,1.6108,Positive
369,1,0,0.1214,0,4,0.0558,0,2,4.1109,0,1.0793,1.0868,0,0,192.9741,0,0,10.1855,11.9,2.263,Negative
370,1,0,0.3807,0,4,0.0548,0,2,0,0,0.8858,0,0,0,158.9894,0,0,4.4527,11.9,2.3006,Negative
377,0,1,0,0,1,0.0417,1,2,6.1686,0,1.106,1.2984,0,1,275.5833,0,0,10.6081,11.9985,0.9612,Negative
387,0,1,0,0,1,0.0535,0,1,3.6628,0,0.6142,0.2699,0,1,247.9297,0,0,-26.3562,11.89,0.688,Negative
389,1,1,0,0,4,0.0422,0,3,7.6946,0,1.272,0.579,0,1,230.24,1,0,9.3475,11.9985,1.9721,Negative
390,1,0,0.1252,0,9,0.0478,0,0,3.4657,1,1.3433,0.8929,0,0,165.8581,1,0,9.3492,11.89,4.0425,Negative
391,1,0,0,0,2,0.0524,1,1,4.1109,0,1.2702,0.8183,0,0,190.1525,1,0,2.3125,11.9,1.1326,Negative
395,1,0,0.0147,0,5,0.0481,0,0,3.1689,0,0.8603,0,0,0,188.971,1,0,1.6311,11.89,1.6891,Negative
399,0,0,0,0,1,0.0569,0,2,3.8408,0,0.575,0,0,1,237.0164,0,0,5.6917,11.999,0.4024,Negative
401,1,0,0,0,8,0.0427,0,0,6.351,0,1.498,0.495,0,0,195.936,1,0,4.3956,11.89,3.2936,Negative
402,1,0,0,0,2,0.0551,0,2,3.6376,0,1.1736,1.0891,0,0,165.3595,0,0,-3.3409,11.9,1.1518,Negative
413,0,0,0,0,1,0.0696,0,1,3.1689,0,0.5813,0.8875,0,1,226.3717,1,0,-3.0857,11.89,0.3209,Negative
418,0,0,0,0,1,0.0628,0,2,3.8408,0,0.7199,1.0206,0,1,237.0164,0,0,6.2278,11.89,0.3708,Negative
425,1,0,0,0,3,0.0637,0,0,0,0,0.7718,0,0,0,200.0476,1,0,-18.0852,11.89,0.4696,Negative
443,0,1,0,0,1,0.0721,0,0,0,0,0.4237,0,0,0,243.9104,1,0,-12.2753,11.89,0.3949,Negative
456,0,0,0,0,1,0.0463,0,3,7.4084,0,1.0247,1.3289,0,1,242.6419,1,0,-0.1706,11.89,0.4696,Negative
458,0,0,0,0,2,0.0721,0,0,0,0,0.6066,0,0,0,206.0718,1,0,-10.1242,11.89,0.3632,Negative
465,1,0,0,0,1,0.0523,1,0,3.434,1,0.891,0.8153,0,0,201.4096,1,0,0.8583,11.9,0.6206,Negative
467,1,0,0,0,2,0.0399,1,2,7.6626,0,1.2894,1.0134,0,1,255.5743,0,0,1.0073,11.89,1.0127,Negative
471,1,0,0,0,2,0.0752,0,1,0,0,0.7146,0,0,1,198.6685,0,0,-16.8314,11.89,0.3608,Negative
481,0,0,0,0,2,0.0752,0,1,0,0,0.7318,0,0,1,198.6685,0,0,-16.908,11.89,0.3527,Negative
483,0,0,0,0,1,0.061,0,0,5.5576,0,0.8734,1.2946,0,0,234.4275,1,0,1.4383,11.89,0.3027,Negative
487,0,0,0,0,1,0.0707,0,1,3.1689,0,0.5761,0,0,1,226.9588,0,0,-5.6217,11.89,0.2464,Negative
489,0,0,0,0,1,0.0707,1,0,3.1689,1,0.6009,0,0,0,226.0882,1,0,-5.4417,11.89,0.2621,Positive
495,0,0,0,0,2,0.0694,1,0,2.0794,1,0.9886,0.4537,0,0,175.6212,1,0,-2.891,11.89,0.4153,Positive
511,1,0,0,0,1,0.0389,0,0,6.2032,0,1.2998,0.8646,0,0,209.7637,1,0,-8.1611,11.89,1.5614,Negative
530,1,0,0,0,8,0.0472,0,0,5.1828,0,1.2995,1.5689,0,0,179.0246,1,0,3.4977,11.89,3.0006,Negative
540,0,0,0,0,3,0.0793,1,0,0,1,0.9531,1.2196,0,0,178.8992,0,0,5.2359,11.89,0.3699,Positive
556,1,0,0,0,7,0.051,0,0,4.8081,0,1.1793,1.2953,0,0,181.4149,1,0,4.5082,11.89,2.8181,Negative
559,1,0,0,0,2,0.055,0,0,6.4947,0,1.2263,1.1605,0,0,215.7582,0,0,-6.0798,11.89,0.4024,Negative
565,1,0,0,0,1,0.0564,0,0,6.2633,0,0.9544,1.0658,0,0,227.3003,0,0,-4.1747,11.89,0.2845,Positive
567,0,0,0,0,1,0.0764,0,0,0,0,0.6893,0,0,0,206.0718,1,0,-4.7646,11.89,0.1924,Positive
573,1,0,0,0,12,0.0414,1,1,5.425,1,1.6852,1.1729,0,0,176.3486,1,0,-2.6915,11.89,3.7328,Negative
591,1,0,0,0,6,0.0371,1,1,5.6699,0,1.4382,1.0327,0,0,184.69,0,4.5616,0.2417,11.89,1.9865,Negative
